,0,1,2,3
0,14689113504,5547710387,0.0233333333333333,5.101688593504618
1,14689113504,1111961908,0.0699999999999999,15.524009316653828
2,14689113504,48286684737,0.0233333333333333,-9.287149560239007
3,14689113504,12277100520,0.0233333333333333,11.441187270936545
4,14689113504,8800394476,0.0233333333333333,-27.663316077786384
5,14689113504,11543315808,0.0466666666666666,3.91209612664391
6,14689113504,38971577229,0.0699999999999999,1.9095572266047065
7,14689113504,33685779818,0.0233333333333333,-2.760495133123544
8,14689113504,48353240063,0.0233333333333333,10.201503284301753
9,14689113504,2014133882,0.0233333333333333,-27.027633129635177
10,14689113504,45648489772,0.0933333333333333,3.7107294311713526
11,14689113504,22208895681,0.0233333333333333,4.8017774292649325
12,14689113504,8980334575,0.0233333333333333,-2.857149802601113
13,6321704114,50330391517,0.0466666666666666,7.393734794806601
14,6321704114,4573911130,0.0466666666666666,-12.546808136278619
15,6321704114,6394217478,0.0699999999999999,3.35098898167011
16,6321704114,5792616315,0.42,0.3279092287190925
17,6321704114,8640016678,0.42,-36.405619816874164
18,6321704114,1705958376,0.0233333333333333,6.568496609456057
19,6321704114,27757028357,0.0466666666666666,-16.201683319616716
20,6321704114,1160292568,0.0466666666666666,-7.438388274532192
21,6321704114,16988897356,0.1166666666666666,-3.6536994581254967
22,6321704114,9019116824,0.0233333333333333,-22.116590810032058
23,6321704114,12277100520,0.0233333333333333,9.659840030459137
24,6321704114,1797684876,0.1866666666666666,3.4423163517952666
25,6321704114,1701835231,0.1166666666666666,-7.3646025301517515
26,6321704114,6321704114,0.0933333333333333,2.5210854639128164
27,6321704114,48556458784,0.21,-6.55627670392405
28,6321704114,8031175733,0.2333333333333333,10.117866419505926
29,6321704114,182012378,0.0466666666666666,-6.3077514856792405
30,6321704114,2359889745,0.0699999999999999,-4.703226484482574
31,6321704114,1698143674,0.0233333333333333,-17.324187939460103
32,6321704114,8032245179,0.0233333333333333,-9.974627125164702
33,6321704114,2226166424,0.0233333333333333,-9.290846991401724
34,6321704114,4179788139,0.0466666666666666,-2.825284268302255
35,6321704114,325583882,0.1166666666666666,20.692033002578
36,6321704114,45936085537,0.0466666666666666,-2.06587117312524
37,6321704114,48880830461,0.0233333333333333,0.8300963277761614
38,6321704114,4256699619,0.0699999999999999,3.184201754001356
39,6321704114,33917939215,0.0233333333333333,24.00323708186258
40,6321704114,368608128,0.0699999999999999,3.8314393299931155
41,6321704114,6585983196,0.0233333333333333,-4.764461051325251
42,6321704114,3529700225,0.0233333333333333,-6.653529480109857
43,6321704114,4060356086,0.0233333333333333,0.6896170985895228
44,6321704114,1681975820,0.0233333333333333,-12.25615893562629
45,44853283699,8545069647,0.0233333333333333,-2.7810764726772974
46,44853283699,1542921978,0.0933333333333333,15.99238600415654
47,44853283699,429614406,0.0233333333333333,9.392803315265192
48,44853283699,15653492681,0.0233333333333333,-1.2058422550654448
49,44853283699,52810242112,0.0233333333333333,5.944332861049354
50,44853283699,49157167650,0.0233333333333333,0.5969362943933927
51,44853283699,52618661792,0.0233333333333333,15.515590844255541
52,44853283699,3560137051,0.0699999999999999,-4.826621707236341
53,44853283699,2213986591,0.0233333333333333,-6.068548868632785
54,44853283699,2727799999,0.0933333333333333,-11.894803939255016
55,44853283699,51615539844,0.0699999999999999,-2.162831550796517
56,44853283699,8091974458,0.0233333333333333,-1.590604584294428
57,44853283699,45082019026,0.0233333333333333,-6.127416992828774
58,44853283699,5519900227,0.0466666666666666,-6.5447205154704005
59,44853283699,6950563561,0.0466666666666666,1.1280157420980936
60,44853283699,1639640394,0.0466666666666666,-0.9865686834343863
61,44853283699,1275611654,0.0233333333333333,-2.0983493570387566
62,44853283699,1764753258,0.0233333333333333,7.212829406580227
63,44853283699,5363793518,0.0233333333333333,25.251464609562113
64,44853283699,3306923108,0.1166666666666666,17.30405883053759
65,44853283699,8176640965,0.0466666666666666,8.300754051097817
66,44853283699,27223134888,0.0466666666666666,4.93485575461221
67,44853283699,2155030653,0.0466666666666666,10.591770819536753
68,44853283699,13075702444,0.0233333333333333,-2.684709022086264
69,44853283699,5502229458,0.0233333333333333,-2.511788402899424
70,44853283699,3251093771,0.0233333333333333,1.4880114671429487
71,28172153766,10477439730,0.0233333333333333,10.96246561433345
72,28172153766,3263362272,0.1633333333333333,-20.540030073058606
73,28172153766,5649180427,0.1866666666666666,7.720771507404688
74,28172153766,40531967916,0.0933333333333333,10.701035684679747
75,28172153766,2905885853,0.0233333333333333,-8.740296864317108
76,28172153766,11574068743,0.0233333333333333,-7.554843621287992
77,28172153766,36368970275,0.0233333333333333,-1.3808876132462096
78,51609740457,47883279639,0.0233333333333333,11.948514061849014
79,51609740457,601696676,0.0233333333333333,-14.532355742658549
80,51609740457,7509690892,0.0233333333333333,-6.100103890351282
81,51609740457,38742001685,0.0233333333333333,15.418309275521349
82,51609740457,54096153035,0.0233333333333333,15.492944079143701
83,51609740457,26047465420,0.0233333333333333,3.267877908465521
84,51609740457,5616758848,0.0233333333333333,-6.903840854484577
85,51609740457,459966306,0.0233333333333333,4.93544958249658
86,51609740457,12142685994,0.0233333333333333,0.6021417975673572
87,51609740457,2040208396,0.0233333333333333,-0.864562148170526
88,53133530673,2922635197,0.1399999999999999,5.698292536387367
89,53133530673,18905794367,0.0233333333333333,2.4724351506121347
90,53133530673,7043619802,0.0466666666666666,-1.703887848013276
91,53133530673,5962783243,0.6066666666666667,20.70466994012169
92,53133530673,482857779,0.0466666666666666,-12.094268910459974
93,53133530673,41823849772,0.1866666666666666,-0.17593348853555546
94,53133530673,6830922218,0.0699999999999999,-0.16900698159573532
95,53133530673,4177116289,0.0233333333333333,-11.148084243186444
96,53133530673,53219061348,0.0233333333333333,11.909503365200493
97,53133530673,48502320554,0.1166666666666666,2.297749574637307
98,53133530673,2258536361,0.0233333333333333,-0.1634200624845811
99,53133530673,5264557378,0.0933333333333333,5.69174892687344
100,53133530673,27477715328,0.0466666666666666,-13.091170932483713
101,53133530673,9193004091,0.0233333333333333,14.834162657817123
102,53133530673,45139901516,0.0466666666666666,-51.632638265154284
103,53133530673,14773150968,0.0466666666666666,-9.457883905380422
104,53133530673,3151877089,0.0233333333333333,0.875254511405629
105,53133530673,4537454698,0.0699999999999999,0.34068523631697056
106,53133530673,30574684252,0.0233333333333333,-4.094034098162369
107,53133530673,3747138322,0.0233333333333333,0.9006092640813016
108,51317444532,643020335,0.0466666666666666,-28.378074249090226
109,51317444532,33531144891,0.0233333333333333,-5.9620619537645645
110,51317444532,5439194953,0.0233333333333333,29.80700625859303
111,51317444532,23213608859,0.0933333333333333,15.076588955491188
112,51317444532,8985845943,0.0233333333333333,6.393815591194211
113,51317444532,51394025332,0.0933333333333333,-11.668792941598541
114,24818496687,13949136759,0.0466666666666666,3.3157281872129527
115,24818496687,1118072749,0.0233333333333333,0.7332282813133248
116,24818496687,1741325504,0.0233333333333333,-34.578439446292606
117,24818496687,293855218,0.0233333333333333,-4.424444007894782
118,24818496687,2380236196,0.0233333333333333,9.922484590416202
119,24818496687,7188272888,0.0233333333333333,15.971402116916735
120,49033852181,6330148884,0.0466666666666666,-12.462182364855266
121,49033852181,36067544552,0.1633333333333333,10.784486656210603
122,49033852181,4694894,0.0466666666666666,-11.097674812780218
123,49033852181,11344734565,0.1166666666666666,14.09768458306904
124,49033852181,48501677730,0.0233333333333333,31.382964833496214
125,49033852181,51219037334,0.0466666666666666,-7.459011966222301
126,49033852181,47118857614,0.1633333333333333,5.210256798726428
127,49033852181,37533977133,0.0466666666666666,-15.564722341076717
128,49033852181,51782184567,0.0233333333333333,-0.2011882126248963
129,49033852181,52088413652,0.0233333333333333,-4.788611911358486
130,49033852181,50716812371,0.0233333333333333,-6.408909502899286
131,49033852181,461860143,0.0233333333333333,6.324926868346523
132,49033852181,2077846168,0.0233333333333333,5.101088719615799
133,49033852181,35686034444,0.0233333333333333,3.814096594839679
134,43871551702,25213071237,0.0466666666666666,1.1429986832909027
135,43871551702,53841999775,0.0233333333333333,3.067308852295046
136,43871551702,53041726913,0.0233333333333333,11.263151287775875
137,43871551702,44551356798,0.0233333333333333,-58.500246693473564
138,43871551702,13000136146,0.0233333333333333,1.8361161968714954
139,43871551702,44126663773,0.0233333333333333,-18.221515798889612
140,43871551702,40926778243,0.0233333333333333,-11.292005830684426
141,43871551702,43871551702,0.0233333333333333,13.097132879182341
142,14452193480,5860351981,0.0466666666666666,-9.692749838726773
143,14452193480,1169998961,0.0233333333333333,2.2871828660957556
144,14452193480,2259109681,0.0233333333333333,0.10406534426262663
145,14452193480,14475044860,0.0233333333333333,-1.5286160780851086
146,14452193480,5868031027,0.0233333333333333,-1.3665495907107579
147,14452193480,48437773510,0.0233333333333333,-2.7672847959303777
148,14452193480,2362852799,0.0233333333333333,8.509277239865916
149,14452193480,32585499243,0.0233333333333333,-14.112558417234354
150,14452193480,33644347384,0.0233333333333333,-28.148992985526895
151,14452193480,5953187168,0.0233333333333333,0.37339333008215375
152,14452193480,409298999,0.0233333333333333,0.6544556884938951
153,14452193480,295176148,0.0233333333333333,17.541116685336124
154,14452193480,48486451061,0.0233333333333333,6.377138770446537
155,14452193480,47728627093,0.0233333333333333,-22.392421125653154
156,14452193480,3239318864,0.0466666666666666,16.418138860265408
157,14452193480,51804912044,0.0699999999999999,-22.523151620266525
158,14452193480,39998775863,0.0233333333333333,0.0936506023417464
159,14452193480,49069207126,0.0233333333333333,-16.528258939940084
160,14452193480,45475087,0.0233333333333333,5.614086810805216
161,14452193480,43802293161,0.0233333333333333,3.6944768534298134
162,14452193480,42612474050,0.0233333333333333,0.9427293230139541
163,14452193480,47398535847,0.0233333333333333,4.262392574129645
164,14452193480,31736716222,0.0233333333333333,-2.271808256521613
165,14452193480,45518252143,0.0233333333333333,-10.70098044352964
166,14452193480,48604288021,0.0233333333333333,20.757857043435614
167,14452193480,5448233523,0.0233333333333333,20.375558965528285
168,14452193480,451802352,0.0233333333333333,1.7763086950292073
169,14452193480,48750520427,0.0233333333333333,-0.030302540155239945
170,14452193480,4165279441,0.0233333333333333,11.667487014846385
171,14452193480,47064727808,0.0233333333333333,-21.26117623684118
172,14452193480,48728520884,0.0233333333333333,-19.385536000246226
173,14452193480,48009498241,0.0233333333333333,1.2133439767037784
174,14452193480,47904715389,0.0233333333333333,-24.7931838651405
175,14452193480,36960715413,0.0233333333333333,3.7248610695793554
176,14452193480,48146121764,0.0233333333333333,-25.203847279543076
177,14452193480,512833131,0.0233333333333333,-17.286767320072162
178,14452193480,45615728426,0.0233333333333333,7.543884405701122
179,14452193480,46271654296,0.0233333333333333,24.823066805575053
180,33644347384,1390530269,0.1633333333333333,-4.151817449568773
181,33644347384,2114681408,0.3733333333333333,-3.2834668040622397
182,33644347384,285536879,0.0233333333333333,11.080549520238767
